File,Description,mean_W,ci_low_W,ci_high_W,mean_U,ci_low_U,ci_high_U,max_W,ci_low_max_W,ci_high_max_W,min_W,ci_low_min_W,ci_high_min_W,mean_utilization_Q1,ci_low_utilization_Q1,ci_high_utilization_Q1,mean_utilization_Q2,ci_low_utilization_Q2,ci_high_utilization_Q2
Config5296,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5220.58095822134,5165.817698227304,5275.344218215375,-5219.890016037771,-5274.653225306465,-5165.126806769076,9999.417930214744,5165.817698227304,5275.344218215375,500.238799933256,5165.817698227304,5275.344218215375,0.00010379904504878556,0.00010272099405297254,0.00010487709604459858,0.00010688328345446772,0.00010576214151359677,0.00010800442539533866
Config5297,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5228.784406251523,5174.20192668757,5283.366885815476,-5226.651348499831,-5281.233746643329,-5172.0689503563335,9999.728561328397,5174.20192668757,5283.366885815476,503.50306606814,5174.20192668757,5283.366885815476,0.00010308215647871353,0.00010200569163321151,0.00010415862132421555,5.206706237634073e-05,5.168272275121204e-05,5.2451402001469415e-05
Config5298,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5220.602747417962,5165.83946830576,5275.366026530163,-5219.8674081260615,-5274.630591813977,-5165.104224438146,9999.417930214744,5165.83946830576,5275.366026530163,500.238799933256,5165.83946830576,5275.366026530163,0.00010379904504878556,0.00010272098992385273,0.00010487710017371838,0.00010611205432937182,0.00010500250200801667,0.00010722160665072696
Config5299,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5234.544423534999,5179.248362261728,5289.840484808269,-5234.840536890852,-5290.1367547202235,-5179.54431906148,9999.162429093494,5179.248362261728,5289.840484808269,506.035431302137,5179.248362261728,5289.840484808269,0.00010595465140919687,0.00010483854726300633,0.00010707075555538741,5.274818018778352e-05,5.235423270527742e-05,5.3142127670289624e-05
Config5300,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5220.618468054289,5165.855218889149,5275.381717219429,-5219.852296356127,-5274.615502008403,-5165.089090703851,9999.417930214744,5165.855218889149,5275.381717219429,500.238799933256,5165.855218889149,5275.381717219429,0.00010379904504878556,0.00010272098639115392,0.0001048771037064172,0.00010590976488032194,0.00010480298188174428,0.0001070165478788996
Config5303,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5195.451315006444,5140.508455986224,5250.394174026664,-5196.413440503976,-5251.356842824552,-5141.4700381834,9993.048072622862,5140.508455986224,5250.394174026664,500.238412116204,5140.508455986224,5250.394174026664,0.00010392849719393057,0.00010282928887862493,0.0001050277055092362,5.243563525772115e-05,5.2043589329950125e-05,5.2827681185492176e-05
Config5304,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5220.544033869111,5165.780784059648,5275.307283678575,-5219.926722921837,-5274.689925366526,-5165.163520477147,9999.417930214744,5165.780784059648,5275.307283678575,500.238799933256,5165.780784059648,5275.307283678575,0.00010379904504878556,0.00010272100171354373,0.00010487708838402738,0.00011081560283687943,0.0001096372526456091,0.00011199395302814976
Config5305,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5263.902293698586,5208.959457142411,5318.84513025476,-5262.313967440511,-5317.256636355659,-5207.371298525363,9997.71048333734,5208.959457142411,5318.84513025476,500.985622881116,5208.959457142411,5318.84513025476,0.00010339123242349046,0.0001023220288208507,0.00010446043602613023,5.2293050253621294e-05,5.190708465071106e-05,5.267901585653153e-05
Config5306,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5220.58095822134,5165.817698227304,5275.344218215375,-5219.890016037771,-5274.653225306465,-5165.126806769076,9999.417930214744,5165.817698227304,5275.344218215375,500.238799933256,5165.817698227304,5275.344218215375,0.00010379904504878556,0.00010272099405297254,0.00010487709604459858,0.00010688328345446772,0.00010576214151359677,0.00010800442539533866
Config5307,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5228.784406251523,5174.20192668757,5283.366885815476,-5226.651348499831,-5281.233746643329,-5172.0689503563335,9999.728561328397,5174.20192668757,5283.366885815476,503.50306606814,5174.20192668757,5283.366885815476,0.00010308215647871353,0.00010200569163321151,0.00010415862132421555,5.206706237634073e-05,5.168272275121204e-05,5.2451402001469415e-05
Config5308,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5220.602747417962,5165.83946830576,5275.366026530163,-5219.8674081260615,-5274.630591813977,-5165.104224438146,9999.417930214744,5165.83946830576,5275.366026530163,500.238799933256,5165.83946830576,5275.366026530163,0.00010379904504878556,0.00010272098992385273,0.00010487710017371838,0.00010611205432937182,0.00010500250200801667,0.00010722160665072696
Config5309,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5234.544423534999,5179.248362261728,5289.840484808269,-5234.840536890852,-5290.1367547202235,-5179.54431906148,9999.162429093494,5179.248362261728,5289.840484808269,506.035431302137,5179.248362261728,5289.840484808269,0.00010595465140919687,0.00010483854726300633,0.00010707075555538741,5.274818018778352e-05,5.235423270527742e-05,5.3142127670289624e-05
Config5310,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.25s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5220.618468054289,5165.855218889149,5275.381717219429,-5219.852296356127,-5274.615502008403,-5165.089090703851,9999.417930214744,5165.855218889149,5275.381717219429,500.238799933256,5165.855218889149,5275.381717219429,0.00010379904504878556,0.00010272098639115392,0.0001048771037064172,0.00010590976488032194,0.00010480298188174428,0.0001070165478788996
Config5313,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5314,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5315,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5316,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5317,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5318,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5319,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5320,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5323,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5324,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5325,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5326,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5327,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5328,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5329,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5330,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5333,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5334,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5335,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5336,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5337,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5338,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5339,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5340,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5343,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5344,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5345,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5346,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5347,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5348,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5349,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5350,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(14, 16)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5353,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5354,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5355,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5356,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
Config5357,"Configuration with Strategy=0, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5242.489895156651,5187.941680988675,5297.038109324627,-5244.383609560581,-5298.931952308501,-5189.835266812661,9984.457091257833,5187.941680988675,5297.038109324627,500.535863733752,5187.941680988675,5297.038109324627,0.00011332728921124205,0.00011210119506487834,0.00011455338335760576,5.2091472625931135e-05,5.1708318823625216e-05,5.2474626428237054e-05
Config5358,"Configuration with Strategy=1, N=4, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5217.403680071617,5162.831154640328,5271.976205502905,-5217.743618414517,-5272.316372613043,-5163.170864215991,9997.793130593896,5162.831154640328,5271.976205502905,500.307224803455,5162.831154640328,5271.976205502905,0.00011460004584001834,0.00011335496794574772,0.00011584512373428895,0.00011355893708834888,0.00011233259541023268,0.00011478527876646508
Config5359,"Configuration with Strategy=0, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5261.159756715279,5205.63286859577,5316.686644834789,-5261.533505449329,-5317.060558058445,-5206.006452840213,9999.04945403034,5205.63286859577,5316.686644834789,508.682508001166,5205.63286859577,5316.686644834789,0.00011978917105893628,0.0001184588059889162,0.00012111953612895635,5.323112956456937e-05,5.28339401387518e-05,5.362831899038694e-05
Config5360,"Configuration with Strategy=1, N=5, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(18, 20)",5216.809695829989,5162.2441812999095,5271.375210360069,-5216.138873437509,-5270.704352267312,-5161.573394607705,9999.661979716606,5162.2441812999095,5271.375210360069,501.280905862783,5162.2441812999095,5271.375210360069,0.00011510128913443831,0.00011385225224719035,0.00011635032602168627,0.00011371389583807141,0.000112488435329493,0.00011493935634664981
Config5363,"Configuration with Strategy=0, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5162.819439702311,5107.891222711327,5217.747656693295,-5163.838962243932,-5218.768118342919,-5108.909806144945,9997.584032251432,5107.891222711327,5217.747656693295,500.178182265476,5107.891222711327,5217.747656693295,0.00011782726522917403,0.0001164928179141121,0.00011916171254423596,5.2659294365455505e-05,5.2263245260949974e-05,5.3055343469961036e-05
Config5364,"Configuration with Strategy=1, N=2, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5205.959949167574,5151.308731784167,5260.611166550982,-5205.411589662464,-5260.06280783954,-5150.7603714853885,9999.263555325024,5151.308731784167,5260.611166550982,503.188394251518,5151.308731784167,5260.611166550982,0.00011571395510298542,0.00011443791383682742,0.00011698999636914343,0.00011967448539971278,0.00011833603679852771,0.00012101293400089785
Config5365,"Configuration with Strategy=0, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5234.879054561875,5179.87445381266,5289.88365531109,-5234.347719173403,-5289.35205377188,-5179.343384574926,9999.886334432533,5179.87445381266,5289.88365531109,501.407119199886,5179.87445381266,5289.88365531109,0.00011858176212498517,0.0001172502676049185,0.00011991325664505185,5.273149124657245e-05,5.233974103673315e-05,5.3123241456411756e-05
Config5366,"Configuration with Strategy=1, N=3, lambda=1.0s, m1=0.25s, m2=0.2s, pDistribution = uniform(4, 6), vDistribution = uniform(20, 22)",5206.459095203321,5151.86329138509,5261.054899021553,-5205.847708460874,-5260.443528667779,-5151.251888253969,9999.874964740264,5151.86329138509,5261.054899021553,500.72762374021,5151.86329138509,5261.054899021553,0.0001148105625717566,0.00011355603619848734,0.00011606508894502586,0.00011470520761642577,0.00011345484662782202,0.00011595556860502951
